ORIGIN,DEST,ORIGIN_DEGREE,DEST_DEGREE,CARRIER_AA,CARRIER_AS,CARRIER_B6,CARRIER_DL,CARRIER_EV,CARRIER_F9,CARRIER_HA,CARRIER_NK,CARRIER_OO,CARRIER_UA,CARRIER_VX,CARRIER_WN,DEP_TIME_NIGHT,DEP_TIME_TWILIGHT,DEP_TIME_MORNING,DEP_TIME_NOON,DEP_TIME_AFTERNOON,DEP_TIME_EVENING
SJC,LAX,32808,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OAK,LAX,42979,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MKE,DTW,25784,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ABQ,SAN,15237,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LGA,DFW,57313,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DCA,ATL,51878,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,HOU,89682,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD,CLE,150532,25087,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
IAH,LGA,99268,57313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
PHX,MSP,115923,106716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
OMA,LAS,13645,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LAS,DTW,120446,98159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SFO,DFW,127129,67470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PBI,EWR,17131,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ATL,DEN,322097,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ATL,SMF,322097,32727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAH,JAN,99268,3729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LAS,PHL,120446,45880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
JFK,LAX,58709,152781,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PBI,EWR,17131,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLT,DFW,74006,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EWR,IND,76557,20910,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
MSP,SLC,106716,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAN,SLC,60051,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BDL,FLL,15212,59958,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLT,PHL,74006,45880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ASE,DEN,3659,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SJC,ONT,32808,15155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SEA,SNA,99601,30716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD,EAU,150532,463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BWI,SAT,79861,22709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLT,PHL,74006,45880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OKC,BWI,11634,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MKE,BWI,25784,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FLL,HOU,59958,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ATL,OMA,322097,13645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AUS,DEN,33402,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DEN,BNA,168003,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SDF,ATL,7932,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHS,JFK,11981,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,SLC,150532,88398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DEN,EWR,168003,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SFO,HNL,127129,36100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
FLL,ATL,59958,322097,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OGG,HNL,17168,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SFO,SNA,127129,30716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
BWI,BNA,79861,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IAH,ORD,99268,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
DEN,SLC,168003,88398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OMA,DEN,13645,168003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ITO,HNL,4881,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
PHX,RDU,115923,25897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
OKC,DFW,11634,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HNL,KOA,36100,9290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DAB,JFK,1828,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PHX,BNA,115923,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSP,SLC,106716,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EWR,DSM,76557,6125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MKE,LAS,25784,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,RDU,322097,25897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSP,TUS,106716,10566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEA,LAS,99601,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEA,HOU,99601,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MSP,ALB,106716,8187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD,ICT,150532,6143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LGA,DTW,57313,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JFK,BUF,58709,14581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAS,DAL,120446,57648,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
OGG,LAX,17168,152781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
FLL,DTW,59958,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,SNA,150532,30716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ONT,SMF,15155,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AUS,SNA,33402,30716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD,MSP,150532,106716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
XNA,CVG,4246,12692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DAL,CMH,57648,18917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LAS,ABQ,120446,15237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCI,STL,34569,43005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ATL,JFK,322097,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LAS,SAN,120446,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
BWI,MSY,79861,33936,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CHS,JFK,11981,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PHX,PIT,115923,18607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LAX,HNL,152781,36100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD,SNA,150532,30716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CHO,ATL,1843,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MCO,MDW,89682,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,AUS,322097,33402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MDW,MSP,79129,106716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
FLL,MDW,59958,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MSP,DEN,106716,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FSD,ORD,3384,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BOS,SEA,82073,99601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEN,BIS,168003,1963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MIA,DFW,17748,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DLH,ORD,2001,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LAS,JFK,120446,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SJC,DEN,32808,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LAX,SFO,152781,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OAK,BUR,42979,20122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MSP,DCA,106716,51878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FLL,PIT,59958,18607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SEA,DEN,99601,168003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TUS,LAX,10566,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LAS,MSY,120446,33936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD,SEA,150532,99601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ATL,XNA,322097,4246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BUR,PDX,20122,43638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BWI,CLE,79861,25087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
IAH,MKE,99268,25784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DTW,DEN,98159,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD,MSP,150532,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAV,ATL,6049,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RIC,DTW,10915,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
HOU,PNS,46467,4592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MDW,BUF,79129,14581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LGA,DTW,57313,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SFO,LAS,127129,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CLT,PBI,74006,17131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN,MDW,60051,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MDW,LGA,79129,57313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CMH,ORD,18917,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ATL,IAD,322097,24848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,ORF,322097,8246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SFO,JFK,127129,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,FLL,322097,59958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DTW,MSN,98159,6080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TPA,DTW,50072,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MDW,EWR,79129,76557,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
DTW,IAH,98159,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ATL,LAS,322097,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AUS,BOS,33402,82073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ITO,HNL,4881,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BOS,DCA,82073,51878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LAS,BUR,120446,20122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JFK,SFO,58709,127129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LAX,SFO,152781,127129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATL,DTW,322097,98159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAS,RNO,120446,11105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SAN,SFO,60051,127129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AUS,DFW,33402,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLT,DFW,74006,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DEN,SMF,168003,32727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
BWI,AUS,79861,33402,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
DTW,PHX,98159,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ONT,SMF,15155,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
HOU,LAX,46467,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAS,TUS,120446,10566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TUL,ORD,8878,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
IDA,DEN,1801,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BNA,DEN,42788,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAX,FLL,152781,59958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MCO,PHX,89682,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,JFK,322097,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,BOS,322097,82073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HNL,SFO,36100,127129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BUR,PDX,20122,43638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DEN,PHX,168003,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
BWI,MHT,79861,5501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MKE,MSP,25784,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TPA,ATL,50072,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,GRB,322097,3057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DFW,SFO,67470,127129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SEA,SAN,99601,60051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PNS,HOU,4592,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CID,ORD,3493,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BDL,ATL,15212,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORF,ATL,8246,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IND,MCO,20910,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,ASE,168003,3659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SNA,IAH,30716,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CLT,ATL,74006,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PHL,PHX,45880,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
STL,ECP,43005,4071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BOS,LGA,82073,57313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATL,HPN,322097,5265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MKE,SEA,25784,99601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BNA,MDW,42788,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AUS,SAN,33402,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,PSP,168003,6029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD,AZO,150532,1558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AUS,BOS,33402,82073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AUS,BOS,33402,82073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LAX,COS,152781,5986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MEM,DFW,10350,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HOU,LAS,46467,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AUS,EWR,33402,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HNL,LIH,36100,8556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MSP,MSY,106716,33936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BUR,DEN,20122,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HDN,DEN,511,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ITO,HNL,4881,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
LAS,AUS,120446,33402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MSP,GRR,106716,7649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PDX,BUR,43638,20122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SFO,RNO,127129,11105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OGG,SEA,17168,99601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SMF,BUR,32727,20122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FSD,ORD,3384,150532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MDW,RSW,79129,19440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MKE,BWI,25784,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
SAN,SFO,60051,127129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MCI,SLC,34569,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TUL,LAS,8878,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DEN,IDA,168003,1801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
FLL,ORD,59958,150532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
OGG,LIH,17168,8556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DAB,ATL,1828,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD,CHO,150532,1843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
XNA,ATL,4246,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LRD,IAH,1351,99268,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
EVV,DTW,2006,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
DEN,MKE,168003,25784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DSM,IAH,6125,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FLL,DTW,59958,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAH,SMF,99268,32727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DEN,ORD,168003,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
BOS,RSW,82073,19440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CVG,ORD,12692,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TPA,PHL,50072,45880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PVD,MCO,9706,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD,RSW,150532,19440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MSP,ANC,106716,10015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PSP,DEN,6029,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LAS,SDF,120446,7932,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AUS,DAL,33402,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAX,AUS,152781,33402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DTW,SBN,98159,3795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
PBI,EWR,17131,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PHX,AUS,115923,33402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LIH,LAX,8556,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BUF,CLT,14581,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAE,ATL,3699,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
DEN,OKC,168003,11634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LAS,SAN,120446,60051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PHL,PBI,45880,17131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,LGA,322097,57313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IAH,SHV,99268,4175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,MYR,322097,3795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DEN,PDX,168003,43638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSP,ANC,106716,10015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PHX,IAH,115923,99268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOS,ATL,82073,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BHM,TPA,10543,50072,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MSY,ATL,33936,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SNA,SMF,30716,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OAK,LAS,42979,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCO,CVG,89682,12692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ATL,MSY,322097,33936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHS,JFK,11981,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SAN,SEA,60051,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,CHS,322097,11981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,MSY,150532,33936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ORD,CAK,150532,4321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
EWR,MDW,76557,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
TUL,DAL,8878,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
PSP,PHX,6029,115923,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD,PHL,150532,45880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LAX,LAS,152781,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EVV,ATL,2006,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MCO,LGA,89682,57313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PHX,SLC,115923,88398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DEN,DSM,168003,6125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MCO,DFW,89682,67470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
RDU,BWI,25897,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SAN,SMF,60051,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLT,DAL,74006,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DEN,IAH,168003,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
FAI,SEA,1739,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SFO,DEN,127129,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
EWR,ATL,76557,322097,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
JFK,FLL,58709,59958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DCA,LGA,51878,57313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MSP,FNT,106716,3288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ASE,IAH,3659,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
