ORIGIN,DEST,UNIQUE_CARRIER,ORIGIN_DEGREE,DEST_DEGREE,ORIGIN_NAME,ORIGIN_CITY,ORIGIN_IATA,ORIGIN_STATE,DEST_NAME,DEST_CITY,DEST_IATA,DEST_STATE
DTW,OKC,EV,98159,11634,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Will Rogers World Airport,Oklahoma City,OKC,OK
ORD,OKC,OO,150532,11634,Chicago O'Hare International Airport,Chicago,ORD,IL,Will Rogers World Airport,Oklahoma City,OKC,OK
ORD,OKC,EV,150532,11634,Chicago O'Hare International Airport,Chicago,ORD,IL,Will Rogers World Airport,Oklahoma City,OKC,OK
IAH,OKC,EV,99268,11634,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Will Rogers World Airport,Oklahoma City,OKC,OK
MDW,OKC,WN,79129,11634,Chicago Midway International Airport,Chicago,MDW,IL,Will Rogers World Airport,Oklahoma City,OKC,OK
SFO,OKC,OO,127129,11634,San Francisco International Airport,San Francisco,SFO,CA,Will Rogers World Airport,Oklahoma City,OKC,OK
STL,OKC,WN,43005,11634,Lambert St Louis International Airport,St. Louis,STL,MO,Will Rogers World Airport,Oklahoma City,OKC,OK
DEN,OKC,WN,168003,11634,Denver International Airport,Denver,DEN,CO,Will Rogers World Airport,Oklahoma City,OKC,OK
DEN,OKC,OO,168003,11634,Denver International Airport,Denver,DEN,CO,Will Rogers World Airport,Oklahoma City,OKC,OK
DFW,OKC,AA,67470,11634,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Will Rogers World Airport,Oklahoma City,OKC,OK
PHX,OKC,WN,115923,11634,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Will Rogers World Airport,Oklahoma City,OKC,OK
LAS,OKC,WN,120446,11634,McCarran International Airport,Las Vegas,LAS,NV,Will Rogers World Airport,Oklahoma City,OKC,OK
DAL,OKC,WN,57648,11634,Dallas Love Field,Dallas,DAL,TX,Will Rogers World Airport,Oklahoma City,OKC,OK
HOU,OKC,WN,46467,11634,William P Hobby Airport,Houston,HOU,TX,Will Rogers World Airport,Oklahoma City,OKC,OK
SLC,OKC,OO,88398,11634,Salt Lake City International Airport,Salt Lake City,SLC,UT,Will Rogers World Airport,Oklahoma City,OKC,OK
BWI,OKC,WN,79861,11634,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD,Will Rogers World Airport,Oklahoma City,OKC,OK
LAX,PSP,OO,152781,6029,Los Angeles International Airport,Los Angeles,LAX,CA,Palm Springs International Airport,Palm Springs,PSP,CA
IAH,PSP,OO,99268,6029,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Palm Springs International Airport,Palm Springs,PSP,CA
SFO,PSP,OO,127129,6029,San Francisco International Airport,San Francisco,SFO,CA,Palm Springs International Airport,Palm Springs,PSP,CA
SFO,PSP,AS,127129,6029,San Francisco International Airport,San Francisco,SFO,CA,Palm Springs International Airport,Palm Springs,PSP,CA
SEA,PSP,AS,99601,6029,Seattle Tacoma International Airport,Seattle,SEA,WA,Palm Springs International Airport,Palm Springs,PSP,CA
SEA,PSP,OO,99601,6029,Seattle Tacoma International Airport,Seattle,SEA,WA,Palm Springs International Airport,Palm Springs,PSP,CA
PDX,PSP,AS,43638,6029,Portland International Airport,Portland,PDX,OR,Palm Springs International Airport,Palm Springs,PSP,CA
DEN,PSP,OO,168003,6029,Denver International Airport,Denver,DEN,CO,Palm Springs International Airport,Palm Springs,PSP,CA
DEN,PSP,UA,168003,6029,Denver International Airport,Denver,DEN,CO,Palm Springs International Airport,Palm Springs,PSP,CA
PHX,PSP,OO,115923,6029,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Palm Springs International Airport,Palm Springs,PSP,CA
SLC,PSP,OO,88398,6029,Salt Lake City International Airport,Salt Lake City,SLC,UT,Palm Springs International Airport,Palm Springs,PSP,CA
LAX,MTJ,OO,152781,489,Los Angeles International Airport,Los Angeles,LAX,CA,Montrose Regional Airport,Montrose CO,MTJ,CO
DEN,MTJ,OO,168003,489,Denver International Airport,Denver,DEN,CO,Montrose Regional Airport,Montrose CO,MTJ,CO
LAX,MRY,OO,152781,1715,Los Angeles International Airport,Los Angeles,LAX,CA,Monterey Peninsula Airport,Monterey,MRY,CA
SFO,MRY,OO,127129,1715,San Francisco International Airport,San Francisco,SFO,CA,Monterey Peninsula Airport,Monterey,MRY,CA
PHX,MRY,OO,115923,1715,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Monterey Peninsula Airport,Monterey,MRY,CA
LAX,ABQ,OO,152781,15237,Los Angeles International Airport,Los Angeles,LAX,CA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
LAX,ABQ,WN,152781,15237,Los Angeles International Airport,Los Angeles,LAX,CA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
ATL,ABQ,DL,322097,15237,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
IAH,ABQ,UA,99268,15237,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
IAH,ABQ,OO,99268,15237,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
MDW,ABQ,WN,79129,15237,Chicago Midway International Airport,Chicago,MDW,IL,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
SFO,ABQ,OO,127129,15237,San Francisco International Airport,San Francisco,SFO,CA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
SEA,ABQ,AS,99601,15237,Seattle Tacoma International Airport,Seattle,SEA,WA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
JFK,ABQ,B6,58709,15237,John F Kennedy International Airport,New York,JFK,NY,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
OAK,ABQ,WN,42979,15237,Metropolitan Oakland International Airport,Oakland,OAK,CA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
DEN,ABQ,WN,168003,15237,Denver International Airport,Denver,DEN,CO,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
DEN,ABQ,UA,168003,15237,Denver International Airport,Denver,DEN,CO,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
MCI,ABQ,WN,34569,15237,Kansas City International Airport,Kansas City,MCI,MO,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
DFW,ABQ,AA,67470,15237,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
PHX,ABQ,WN,115923,15237,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
PHX,ABQ,OO,115923,15237,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
LAS,ABQ,WN,120446,15237,McCarran International Airport,Las Vegas,LAS,NV,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
DAL,ABQ,WN,57648,15237,Dallas Love Field,Dallas,DAL,TX,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
HOU,ABQ,WN,46467,15237,William P Hobby Airport,Houston,HOU,TX,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
SAN,ABQ,WN,60051,15237,San Diego International Airport,San Diego,SAN,CA,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
SLC,ABQ,DL,88398,15237,Salt Lake City International Airport,Salt Lake City,SLC,UT,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
SLC,ABQ,OO,88398,15237,Salt Lake City International Airport,Salt Lake City,SLC,UT,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
BWI,ABQ,WN,79861,15237,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI,MD,Albuquerque International Sunport Airport,Albuquerque,ABQ,NM
LAX,JAC,OO,152781,2522,Los Angeles International Airport,Los Angeles,LAX,CA,Jackson Hole Airport,Jacksn Hole,JAC,WY
ATL,JAC,DL,322097,2522,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Jackson Hole Airport,Jacksn Hole,JAC,WY
IAH,JAC,UA,99268,2522,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Jackson Hole Airport,Jacksn Hole,JAC,WY
MSP,JAC,DL,106716,2522,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Jackson Hole Airport,Jacksn Hole,JAC,WY
DEN,JAC,OO,168003,2522,Denver International Airport,Denver,DEN,CO,Jackson Hole Airport,Jacksn Hole,JAC,WY
DEN,JAC,UA,168003,2522,Denver International Airport,Denver,DEN,CO,Jackson Hole Airport,Jacksn Hole,JAC,WY
SLC,JAC,DL,88398,2522,Salt Lake City International Airport,Salt Lake City,SLC,UT,Jackson Hole Airport,Jacksn Hole,JAC,WY
LAX,ANC,AS,152781,10015,Los Angeles International Airport,Los Angeles,LAX,CA,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
LAX,ANC,AA,152781,10015,Los Angeles International Airport,Los Angeles,LAX,CA,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
ORD,ANC,AS,150532,10015,Chicago O'Hare International Airport,Chicago,ORD,IL,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
ORD,ANC,UA,150532,10015,Chicago O'Hare International Airport,Chicago,ORD,IL,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
SEA,ANC,AS,99601,10015,Seattle Tacoma International Airport,Seattle,SEA,WA,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
SEA,ANC,DL,99601,10015,Seattle Tacoma International Airport,Seattle,SEA,WA,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
MSP,ANC,DL,106716,10015,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
PDX,ANC,AS,43638,10015,Portland International Airport,Portland,PDX,OR,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
DEN,ANC,UA,168003,10015,Denver International Airport,Denver,DEN,CO,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
OGG,ANC,AS,17168,10015,Kahului Airport,Kahului,OGG,HI,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
PHX,ANC,AA,115923,10015,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
SLC,ANC,DL,88398,10015,Salt Lake City International Airport,Salt Lake City,SLC,UT,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
FAI,ANC,AS,1739,10015,Fairbanks International Airport,Fairbanks,FAI,AK,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
JNU,ANC,AS,1641,10015,Juneau International Airport,Juneau,JNU,AK,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
BET,ANC,AS,308,10015,Bethel Airport,Bethel,BET,AK,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
OTZ,ANC,AS,241,10015,Ralph Wien Memorial Airport,Kotzebue,OTZ,AK,Ted Stevens Anchorage International Airport,Anchorage,ANC,AK
LAX,DCA,AA,152781,51878,Los Angeles International Airport,Los Angeles,LAX,CA,Ronald Reagan Washington National Airport,Washington,DCA,VA
ATL,DCA,DL,322097,51878,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Ronald Reagan Washington National Airport,Washington,DCA,VA
ATL,DCA,WN,322097,51878,Hartsfield Jackson Atlanta International Airport,Atlanta,ATL,GA,Ronald Reagan Washington National Airport,Washington,DCA,VA
DTW,DCA,DL,98159,51878,Detroit Metropolitan Wayne County Airport,Detroit,DTW,MI,Ronald Reagan Washington National Airport,Washington,DCA,VA
ORD,DCA,UA,150532,51878,Chicago O'Hare International Airport,Chicago,ORD,IL,Ronald Reagan Washington National Airport,Washington,DCA,VA
ORD,DCA,OO,150532,51878,Chicago O'Hare International Airport,Chicago,ORD,IL,Ronald Reagan Washington National Airport,Washington,DCA,VA
ORD,DCA,AA,150532,51878,Chicago O'Hare International Airport,Chicago,ORD,IL,Ronald Reagan Washington National Airport,Washington,DCA,VA
IAH,DCA,UA,99268,51878,George Bush Intercontinental Houston Airport,Houston,IAH,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
MDW,DCA,WN,79129,51878,Chicago Midway International Airport,Chicago,MDW,IL,Ronald Reagan Washington National Airport,Washington,DCA,VA
SFO,DCA,UA,127129,51878,San Francisco International Airport,San Francisco,SFO,CA,Ronald Reagan Washington National Airport,Washington,DCA,VA
SFO,DCA,VX,127129,51878,San Francisco International Airport,San Francisco,SFO,CA,Ronald Reagan Washington National Airport,Washington,DCA,VA
JAX,DCA,B6,14089,51878,Jacksonville International Airport,Jacksonville,JAX,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
EWR,DCA,EV,76557,51878,Newark Liberty International Airport,Newark,EWR,NJ,Ronald Reagan Washington National Airport,Washington,DCA,VA
BNA,DCA,WN,42788,51878,Nashville International Airport,Nashville,BNA,TN,Ronald Reagan Washington National Airport,Washington,DCA,VA
CLE,DCA,EV,25087,51878,Cleveland Hopkins International Airport,Cleveland,CLE,OH,Ronald Reagan Washington National Airport,Washington,DCA,VA
SEA,DCA,AS,99601,51878,Seattle Tacoma International Airport,Seattle,SEA,WA,Ronald Reagan Washington National Airport,Washington,DCA,VA
STL,DCA,WN,43005,51878,Lambert St Louis International Airport,St. Louis,STL,MO,Ronald Reagan Washington National Airport,Washington,DCA,VA
FLL,DCA,B6,59958,51878,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
FLL,DCA,AA,59958,51878,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
FLL,DCA,WN,59958,51878,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FLL,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
CLT,DCA,AA,74006,51878,Charlotte Douglas International Airport,Charlotte,CLT,NC,Ronald Reagan Washington National Airport,Washington,DCA,VA
MSP,DCA,DL,106716,51878,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Ronald Reagan Washington National Airport,Washington,DCA,VA
BOS,DCA,B6,82073,51878,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Ronald Reagan Washington National Airport,Washington,DCA,VA
BOS,DCA,AA,82073,51878,General Edward Lawrence Logan International Airport,Boston,BOS,MA,Ronald Reagan Washington National Airport,Washington,DCA,VA
PBI,DCA,B6,17131,51878,Palm Beach International Airport,West Palm Beach,PBI,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
PBI,DCA,AA,17131,51878,Palm Beach International Airport,West Palm Beach,PBI,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
TPA,DCA,WN,50072,51878,Tampa International Airport,Tampa,TPA,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
TPA,DCA,AA,50072,51878,Tampa International Airport,Tampa,TPA,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
TPA,DCA,B6,50072,51878,Tampa International Airport,Tampa,TPA,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
MCO,DCA,AA,89682,51878,Orlando International Airport,Orlando,MCO,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
MCO,DCA,WN,89682,51878,Orlando International Airport,Orlando,MCO,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
MCO,DCA,B6,89682,51878,Orlando International Airport,Orlando,MCO,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
JFK,DCA,DL,58709,51878,John F Kennedy International Airport,New York,JFK,NY,Ronald Reagan Washington National Airport,Washington,DCA,VA
BDL,DCA,B6,15212,51878,Bradley International Airport,Windsor Locks,BDL,CT,Ronald Reagan Washington National Airport,Washington,DCA,VA
BDL,DCA,AA,15212,51878,Bradley International Airport,Windsor Locks,BDL,CT,Ronald Reagan Washington National Airport,Washington,DCA,VA
DEN,DCA,F9,168003,51878,Denver International Airport,Denver,DEN,CO,Ronald Reagan Washington National Airport,Washington,DCA,VA
DEN,DCA,UA,168003,51878,Denver International Airport,Denver,DEN,CO,Ronald Reagan Washington National Airport,Washington,DCA,VA
MKE,DCA,WN,25784,51878,General Mitchell International Airport,Milwaukee,MKE,WI,Ronald Reagan Washington National Airport,Washington,DCA,VA
MCI,DCA,WN,34569,51878,Kansas City International Airport,Kansas City,MCI,MO,Ronald Reagan Washington National Airport,Washington,DCA,VA
OMA,DCA,WN,13645,51878,Eppley Airfield,Omaha,OMA,NE,Ronald Reagan Washington National Airport,Washington,DCA,VA
DFW,DCA,AA,67470,51878,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
PHX,DCA,AA,115923,51878,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Ronald Reagan Washington National Airport,Washington,DCA,VA
DAL,DCA,WN,57648,51878,Dallas Love Field,Dallas,DAL,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
DAL,DCA,VX,57648,51878,Dallas Love Field,Dallas,DAL,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
HOU,DCA,WN,46467,51878,William P Hobby Airport,Houston,HOU,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
SLC,DCA,DL,88398,51878,Salt Lake City International Airport,Salt Lake City,SLC,UT,Ronald Reagan Washington National Airport,Washington,DCA,VA
AUS,DCA,WN,33402,51878,Austin Bergstrom International Airport,Austin,AUS,TX,Ronald Reagan Washington National Airport,Washington,DCA,VA
CMH,DCA,WN,18917,51878,Port Columbus International Airport,Columbus,CMH,OH,Ronald Reagan Washington National Airport,Washington,DCA,VA
LGA,DCA,AA,57313,51878,La Guardia Airport,New York,LGA,NY,Ronald Reagan Washington National Airport,Washington,DCA,VA
CHS,DCA,B6,11981,51878,Charleston Air Force Base-International Airport,Charleston,CHS,SC,Ronald Reagan Washington National Airport,Washington,DCA,VA
RSW,DCA,B6,19440,51878,Southwest Florida International Airport,Fort Myers,RSW,FL,Ronald Reagan Washington National Airport,Washington,DCA,VA
IND,DCA,WN,20910,51878,Indianapolis International Airport,Indianapolis,IND,IN,Ronald Reagan Washington National Airport,Washington,DCA,VA
MSY,DCA,WN,33936,51878,Louis Armstrong New Orleans International Airport,New Orleans,MSY,LA,Ronald Reagan Washington National Airport,Washington,DCA,VA
LAX,BOI,OO,152781,12310,Los Angeles International Airport,Los Angeles,LAX,CA,Boise Air Terminal/Gowen field,Boise,BOI,ID
ORD,BOI,OO,150532,12310,Chicago O'Hare International Airport,Chicago,ORD,IL,Boise Air Terminal/Gowen field,Boise,BOI,ID
SFO,BOI,OO,127129,12310,San Francisco International Airport,San Francisco,SFO,CA,Boise Air Terminal/Gowen field,Boise,BOI,ID
SEA,BOI,OO,99601,12310,Seattle Tacoma International Airport,Seattle,SEA,WA,Boise Air Terminal/Gowen field,Boise,BOI,ID
MSP,BOI,OO,106716,12310,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Boise Air Terminal/Gowen field,Boise,BOI,ID
MSP,BOI,DL,106716,12310,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MSP,MN,Boise Air Terminal/Gowen field,Boise,BOI,ID
OAK,BOI,WN,42979,12310,Metropolitan Oakland International Airport,Oakland,OAK,CA,Boise Air Terminal/Gowen field,Boise,BOI,ID
PDX,BOI,OO,43638,12310,Portland International Airport,Portland,PDX,OR,Boise Air Terminal/Gowen field,Boise,BOI,ID
DEN,BOI,WN,168003,12310,Denver International Airport,Denver,DEN,CO,Boise Air Terminal/Gowen field,Boise,BOI,ID
DEN,BOI,UA,168003,12310,Denver International Airport,Denver,DEN,CO,Boise Air Terminal/Gowen field,Boise,BOI,ID
DEN,BOI,OO,168003,12310,Denver International Airport,Denver,DEN,CO,Boise Air Terminal/Gowen field,Boise,BOI,ID
DFW,BOI,AA,67470,12310,Dallas Fort Worth International Airport,Dallas-Fort Worth,DFW,TX,Boise Air Terminal/Gowen field,Boise,BOI,ID
PHX,BOI,WN,115923,12310,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Boise Air Terminal/Gowen field,Boise,BOI,ID
PHX,BOI,AA,115923,12310,Phoenix Sky Harbor International Airport,Phoenix,PHX,AZ,Boise Air Terminal/Gowen field,Boise,BOI,ID
LAS,BOI,WN,120446,12310,McCarran International Airport,Las Vegas,LAS,NV,Boise Air Terminal/Gowen field,Boise,BOI,ID
